Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773205491	562	74410	81076	0	384844	54023	0	658	0	176608043	130210	2359030	8382	0	0	2	2
1773205493	564	74410	81076	0	384844	54023	0	658	0	180729148	132968	2368476	8484	0	0	2	2
1773205495	566	74410	81076	0	384844	54023	0	658	0	180729148	132968	2368476	8484	0	0	2	2
1773205497	568	74410	81076	0	384844	54023	0	658	0	180784898	133012	2369670	8493	0	0	2	2
1773205499	570	74410	81076	0	384844	54023	0	658	0	180841428	133054	2370420	8498	0	0	2	2
1773205501	572	74410	81076	0	384844	54023	0	658	0	180841670	133057	2370632	8500	0	0	2	2
1773205503	574	74410	81076	0	384844	54023	0	658	0	186408544	136766	2379704	8602	0	0	2	2
1773205505	576	74410	81076	0	384844	54023	0	658	0	186464455	136809	2380656	8609	0	0	2	2
1773205507	578	74410	81076	0	384844	54023	0	658	0	186464651	136811	2380952	8611	0	0	2	2
1773205509	580	74410	81076	0	384844	54023	0	658	0	186521580	136860	2382039	8618	0	0	2	2
1773205511	582	74410	81076	0	384844	54023	0	658	0	186577989	136907	2382845	8623	0	0	2	2
1773205513	584	74410	81076	0	384844	54023	0	658	0	190470993	139501	2390266	8705	0	0	2	2
1773205515	586	74410	81076	0	384844	54023	0	658	0	190527005	139543	2391376	8716	0	0	2	2
1773205517	588	74410	81076	0	384844	54023	0	658	0	190583262	139584	2392476	8726	0	0	2	2
1773205519	590	74410	81076	0	384844	54023	0	658	0	190583262	139584	2393084	8730	0	0	2	2
1773205521	592	74410	81076	0	384844	54023	0	658	0	190639664	139627	2393456	8734	0	0	2	2
1773205523	594	74410	81076	0	384844	54023	0	658	0	190695775	139667	2393912	8738	0	0	2	2
1773205525	596	74410	81076	0	384844	54023	0	658	0	193451546	141889	2397177	8766	0	0	2	2
1773205527	598	74410	81076	0	384844	54023	0	658	0	193507883	141937	2398254	8772	0	0	2	2
1773205529	600	74410	81076	0	384844	54023	0	658	0	193563991	141985	2399042	8777	0	0	2	2
1773205531	602	74410	81076	0	384844	54023	0	658	0	193563991	141985	2399240	8778	0	0	2	2
1773205533	604	74410	81076	0	384844	54023	0	658	0	193620966	142032	2400414	8789	0	0	2	2
1773205535	606	74410	81076	0	384844	54023	0	658	0	196149495	144067	2404447	8824	0	0	2	2
1773205537	608	74410	81076	0	384844	54023	0	658	0	196205919	144110	2405545	8835	0	0	2	2
1773205539	610	74410	81076	0	384844	54023	0	658	0	196208917	144123	2409511	8846	0	0	2	2
1773205541	612	74410	81076	0	384844	54023	0	658	0	196265280	144166	2410425	8855	0	0	2	2
1773205543	614	74410	81076	0	384844	54023	0	658	0	196266778	144170	2411094	8858	0	0	2	2
1773205545	616	74410	81076	0	384844	54023	0	658	0	198966888	145975	2417038	8924	0	0	2	2
1773205547	618	74410	81076	0	384844	54023	0	658	0	199024119	146023	2417735	8928	0	0	2	2
1773205549	620	74410	81076	0	384844	54023	0	658	0	199024312	146025	2418404	8932	0	0	2	2
1773205551	622	74410	81076	0	384844	54023	0	658	0	199080364	146068	2419417	8941	0	0	2	2
1773205553	624	74410	81076	0	384844	54023	0	658	0	199136181	146110	2420311	8950	0	0	2	2
1773205555	626	74410	81076	0	384844	54023	0	658	0	202411681	148292	2427720	9032	0	0	2	2
1773205557	628	74410	81076	0	384844	54023	0	658	0	202468031	148334	2428696	9042	0	0	2	2
1773205559	630	74410	81076	0	384844	54023	0	658	0	202524711	148376	2429594	9051	0	0	2	2
1773205561	632	74410	81076	0	384844	54023	0	658	0	202524867	148378	2429708	9052	0	0	2	2
1773205563	634	74410	81076	0	384844	54023	0	658	0	202581649	148427	2430785	9058	0	0	2	2
1773205565	636	74410	81076	0	384844	54023	0	658	0	205500402	150386	2438502	9142	0	0	2	2
1773205567	638	74410	81076	0	384844	54023	0	658	0	205500468	150387	2438502	9142	0	0	2	2
1773205569	640	74410	81076	0	384844	54023	0	658	0	205556433	150429	2439491	9152	0	0	2	2
1773205571	642	74410	81076	0	384844	54023	0	658	0	205612661	150470	2440481	9161	0	0	2	2
1773205573	644	74410	81076	0	384844	54023	0	658	0	205613571	150477	2441920	9170	0	0	2	2
1773205575	646	74410	81076	0	384844	54023	0	658	0	205670988	150528	2445614	9184	0	0	2	2
1773205577	648	74410	81076	0	384844	54023	0	658	0	210729923	153900	2455016	9287	0	0	2	2
1773205579	650	74410	81076	0	384844	54023	0	658	0	210729923	153900	2455016	9287	0	0	2	2
1773205581	652	74410	81076	0	384844	54023	0	658	0	210787191	153951	2455937	9293	0	0	2	2
1773205583	654	74410	81076	0	384844	54023	0	658	0	210843791	153998	2456744	9298	0	0	2	2
1773205585	656	74410	81076	0	384844	54023	0	658	0	210843909	153999	2457124	9300	0	0	2	2
1773205587	658	74410	81076	0	384844	54023	0	658	0	215623986	157852	2464576	9366	0	0	2	2
1773205589	660	74410	81076	0	384844	54023	0	658	0	215683319	157906	2466112	9380	0	0	2	2
1773205591	662	74410	81076	0	384844	54023	0	658	0	215683319	157906	2466112	9380	0	0	2	2
1773205593	664	74410	81076	0	384844	54023	0	658	0	215744721	157963	2472023	9401	0	0	2	2
1773205595	666	74410	81076	0	384844	54023	0	658	0	215800766	158005	2472918	9410	0	0	2	2
1773205597	668	74410	81076	0	384844	54023	0	658	0	221059483	162247	2478395	9456	0	0	2	2
1773205599	670	74410	81076	0	384844	54023	0	658	0	221116704	162299	2479714	9465	0	0	2	2
1773205601	672	74410	81076	0	384844	54023	0	658	0	221173339	162349	2480934	9473	0	0	2	2
1773205603	674	74410	81076	0	384844	54023	0	658	0	221173499	162351	2481575	9477	0	0	2	2
1773205605	676	74410	81076	0	384844	54023	0	658	0	221229461	162393	2482275	9485	0	0	2	2
1773205607	678	74410	81076	0	384844	54023	0	658	0	226684391	166028	2493798	9613	0	0	2	2
1773205609	680	74410	81076	0	384844	54023	0	658	0	226684702	166031	2494278	9616	0	0	2	2
1773205611	682	74410	81076	0	384844	54023	0	658	0	226740876	166073	2495340	9627	0	0	2	2
1773205613	684	74410	81076	0	384844	54023	0	658	0	226796821	166113	2496141	9635	0	0	2	2
1773205615	686	74410	81076	0	384844	54023	0	658	0	226797026	166114	2496606	9637	0	0	2	2
1773205617	688	74410	81076	0	384844	54023	0	658	0	229631767	168011	2502269	9700	0	0	2	2
1773205619	690	74410	81076	0	384844	54023	0	658	0	230127788	168355	2503650	9711	0	0	2	2
1773205621	692	74410	81076	0	384844	54023	0	658	0	230127944	168357	2504153	9714	0	0	2	2
1773205623	694	74410	81076	0	384844	54023	0	658	0	230184264	168397	2504411	9717	0	0	2	2
1773205625	696	74410	81076	0	384844	54023	0	658	0	230240005	168437	2505126	9724	0	0	2	2
1773205627	698	74410	81076	0	384844	54023	0	658	0	230259750	168454	2505903	9731	0	0	2	2
1773205629	700	74410	81076	0	384844	54023	0	658	0	233237899	170439	2512603	9806	0	0	2	2
1773205631	702	74410	81076	0	384844	54023	0	658	0	233294200	170481	2513616	9815	0	0	2	2
1773205633	704	74410	81076	0	384844	54023	0	658	0	233351173	170531	2514314	9819	0	0	2	2
1773205635	706	74410	81076	0	384844	54023	0	658	0	233351378	170532	2514408	9820	0	0	2	2
1773205637	708	74410	81076	0	384844	54023	0	658	0	233407860	170580	2515215	9825	0	0	2	2
1773205639	710	74410	81076	0	384844	54023	0	658	0	236374473	172554	2522213	9903	0	0	2	2
1773205641	712	74410	81076	0	384844	54023	0	658	0	236430863	172598	2522796	9908	0	0	2	2
1773205643	714	74410	81076	0	384844	54023	0	658	0	236487876	172642	2524192	9920	0	0	2	2
1773205645	716	74410	81076	0	384844	54023	0	658	0	236487876	172642	2524192	9920	0	0	2	2
1773205647	718	74410	81076	0	384844	54023	0	658	0	236543620	172684	2525281	9930	0	0	2	2
1773205649	720	74410	81076	0	384844	54023	0	658	0	240934643	176221	2532727	9996	0	0	2	2
1773205651	722	74410	81076	0	384844	54023	0	658	0	240934643	176221	2532727	9996	0	0	2	2
1773205653	724	74410	81076	0	384844	54023	0	658	0	240992004	176274	2533694	10002	0	0	2	2
1773205655	726	74410	81076	0	384844	54023	0	658	0	241048430	176322	2534486	10007	0	0	2	2
1773205657	728	74410	81076	0	384844	54023	0	658	0	241048757	176326	2534897	10011	0	0	2	2
1773205659	730	74410	81076	0	384844	54023	0	658	0	245727374	180118	2563743	10213	0	0	2	2
1773205661	732	74410	81076	0	384844	54023	0	658	0	245784439	180164	2564762	10222	0	0	2	2
1773205663	734	74410	81076	0	384844	54023	0	658	0	245784525	180165	2565050	10224	0	0	2	2
1773205665	736	74410	81076	0	384844	54023	0	658	0	245839360	180205	2565851	10232	0	0	2	2
1773205667	738	74410	81076	0	384844	54023	0	658	0	245895681	180245	2566394	10237	0	0	2	2
1773205669	740	74410	81076	0	384844	54023	0	658	0	248715244	182123	2582559	10422	0	0	2	2
1773205671	742	74410	81076	0	384844	54023	0	658	0	248771723	182173	2584083	10433	0	0	2	2
1773205673	744	74410	81076	0	384844	54023	0	658	0	248828766	182221	2585407	10442	0	0	2	2
1773205675	746	74410	81076	0	384844	54023	0	658	0	248829333	182225	2585686	10444	0	0	2	2
1773205677	748	74410	81076	0	384844	54023	0	658	0	248831204	182233	2586902	10451	0	0	2	2
1773205679	750	74410	81076	0	384844	54023	0	658	0	248947779	182330	2595011	10479	0	0	2	2
1773205681	752	74410	81076	0	384844	54023	0	658	0	248948027	182334	2595125	10480	0	0	2	2
1773205683	754	74410	81076	0	384844	54023	0	658	0	252081433	184418	2604973	10593	0	0	2	2
1773205685	756	74410	81076	0	384844	54023	0	658	0	252137661	184459	2605688	10600	0	0	2	2
1773205687	758	74410	81076	0	384844	54023	0	658	0	252137897	184461	2606340	10604	0	0	2	2
1773205689	760	74410	81076	0	384844	54023	0	658	0	252194963	184508	2608344	10619	0	0	2	2
1773205691	762	74410	81076	0	384844	54023	0	658	0	252251748	184555	2608933	10622	0	0	2	2
1773205693	764	74410	81076	0	384844	54023	0	658	0	256286336	187242	2628538	10843	0	0	2	2
1773205695	766	74410	81076	0	384844	54023	0	658	0	256342626	187290	2628865	10846	0	0	2	2
1773205697	768	74410	81076	0	384844	54023	0	658	0	256399241	187337	2630086	10856	0	0	2	2
1773205699	770	74410	81076	0	384844	54023	0	658	0	256454714	187378	2630950	10864	0	0	2	2
1773205701	772	74410	81076	0	384844	54023	0	658	0	256454846	187380	2630950	10864	0	0	2	2
1773205703	774	74410	81076	0	384844	54023	0	658	0	256511887	187422	2632029	10874	0	0	2	2
1773205705	776	74410	81076	0	384844	54023	0	658	0	260407340	190035	2658808	11129	0	0	2	2
1773205707	778	74410	81076	0	384844	54023	0	658	0	260407340	190035	2658808	11129	0	0	2	2
1773205709	780	74410	81076	0	384844	54023	0	658	0	260469685	190107	2660104	11137	0	0	2	2
1773205711	782	74410	81076	0	384844	54023	0	658	0	260528010	190171	2662254	11152	0	0	2	2
1773205713	784	74410	81076	0	384844	54023	0	658	0	260528150	190173	2662634	11154	0	0	2	2
1773205715	786	74410	81076	0	384844	54023	0	658	0	264672971	193513	2686601	11369	0	0	2	2
1773205717	788	74410	81076	0	384844	54023	0	658	0	264729358	193555	2686980	11372	0	0	2	2
1773205719	790	74410	81076	0	384844	54023	0	658	0	264729358	193555	2686980	11372	0	0	2	2
1773205721	792	74410	81076	0	384844	54023	0	658	0	264786160	193605	2688822	11389	0	0	2	2
1773205723	794	74410	81076	0	384844	54023	0	658	0	264787576	193617	2689392	11392	0	0	2	2
1773205725	796	74410	81076	0	384844	54023	0	658	0	271097929	198702	2721124	11676	0	0	2	2
1773205727	798	74410	81076	0	384844	54023	0	658	0	271154951	198753	2722420	11684	0	0	2	2
1773205729	800	74410	81076	0	384844	54023	0	658	0	271154951	198753	2722420	11684	0	0	2	2
1773205731	802	74410	81076	0	384844	54023	0	658	0	271211611	198801	2723336	11690	0	0	2	2
1773205733	804	74410	81076	0	384844	54023	0	658	0	271268420	198849	2724967	11704	0	0	2	2
1773205735	806	74410	81076	0	384844	54023	0	658	0	278294657	203524	2760344	12112	0	0	2	2
1773205737	808	74410	81076	0	384844	54023	0	658	0	278351303	203566	2761248	12120	0	0	2	2
1773205739	810	74410	81076	0	384844	54023	0	658	0	278413186	203619	2762061	12128	0	0	2	2
1773205741	812	74410	81076	0	384844	54023	0	658	0	278413342	203621	2762374	12130	0	0	2	2
1773205743	814	74410	81076	0	384844	54023	0	658	0	278469423	203662	2763184	12137	0	0	2	2
1773205745	816	74410	81076	0	384844	54023	0	658	0	283036025	206710	2785037	12384	0	0	2	2
1773205747	818	74410	81076	0	384844	54023	0	658	0	283036091	206711	2785037	12384	0	0	2	2
1773205749	820	74410	81076	0	384844	54023	0	658	0	283092994	206759	2785925	12389	0	0	2	2
1773205751	822	74410	81076	0	384844	54023	0	658	0	283149702	206802	2786658	12395	0	0	2	2
1773205753	824	74410	81076	0	384844	54023	0	658	0	283149777	206803	2786749	12396	0	0	2	2
1773205755	826	74410	81076	0	384844	54023	0	658	0	283205325	206843	2787206	12400	0	0	2	2
1773205757	828	74410	81076	0	384844	54023	0	658	0	285613490	208459	2793646	12465	0	0	2	2
1773205759	830	74410	81076	0	384844	54023	0	658	0	285618588	208473	2799110	12478	0	0	2	2
1773205761	832	74410	81076	0	384844	54023	0	658	0	285674944	208516	2799595	12482	0	0	2	2
1773205763	834	74410	81076	0	384844	54023	0	658	0	285731301	208565	2800407	12487	0	0	2	2
1773205765	836	74410	81076	0	384844	54023	0	658	0	285731565	208569	2801393	12494	0	0	2	2
1773205767	838	74410	81076	0	384844	54023	0	658	0	288169707	210210	2816927	12653	0	0	2	2
1773205769	840	74410	81076	0	384844	54023	0	658	0	288225758	210253	2817838	12660	0	0	2	2
1773205771	842	1401	10200	0	834540	61373	0	173146885	0	288279901	210291	2818405	12665	0	0	3	11
1773205773	844	1401	10200	0	834540	61373	0	455471877	0	288282066	210298	2819066	12671	1	0	3	11
1773205775	846	1401	10200	0	834540	61373	0	737407749	0	288338294	210339	2819867	12679	2	0	3	11
1773205777	848	1401	10200	0	834540	61373	0	1018700549	0	291699127	213051	2824922	12722	4	0	3	11
1773205779	850	1401	10200	0	834540	61373	0	1303544581	0	291699663	213056	2826014	12729	5	1	3	11
1773205781	852	1401	10200	0	834540	61373	0	1584976645	0	291757003	213108	2827263	12737	6	1	3	11
1773205783	854	1401	10200	0	834540	61373	0	1864454917	0	291757003	213108	2827634	12738	7	1	3	11
1773205785	856	1401	10200	0	834540	61373	0	2144682757	0	291814730	213157	2828341	12743	8	1	3	11
1773205787	858	1401	10200	0	834540	61373	0	2399994629	0	294983241	215710	2831985	12774	9	2	3	11
1773205789	860	1401	10200	0	834540	168800189	0	2400002821	0	295039875	215752	2832848	12783	9	2	3	11
1773205791	862	1401	10200	0	834540	451555261	0	2400002821	0	295039993	215753	2833228	12785	10	2	3	11
1773205793	864	1401	10200	0	834540	735203261	0	2400002821	0	295097093	215800	2834758	12799	11	2	3	11
1773205795	866	1401	10200	0	834540	1017286589	0	2400002821	0	295097434	215802	2835236	12802	12	2	3	11
1773205797	868	1401	10200	0	834540	1300840381	0	2400002821	0	298332331	217963	2843561	12895	13	3	3	11
1773205799	870	1401	10200	0	834540	1583636413	0	2400002821	0	298388997	218013	2844857	12903	14	3	3	11
1773205801	872	1401	10200	0	834540	1867046845	0	2400002821	0	298389153	218015	2845342	12905	15	3	3	11
1773205803	874	1401	10200	0	834540	2149396413	0	2400002821	0	298445678	218063	2846376	12913	16	3	3	11
1773205805	876	1401	10200	0	834540	2400063421	0	2400002821	0	298501652	218103	2847005	12919	17	3	3	11
1773205807	878	74418	81084	0	384844	2400070665	0	2400002942	0	298557516	218142	2847634	12925	17	4	2	2
1773205809	880	74418	81084	0	384844	2400070665	0	2400002942	0	304298286	221970	2860034	13067	17	4	2	2
1773205811	882	74418	81084	0	384844	2400070665	0	2400002942	0	304354419	222012	2861129	13076	17	4	2	2
1773205813	884	74418	81084	0	384844	2400070665	0	2400002942	0	304411002	222054	2862033	13085	17	4	2	2
1773205815	886	74418	81084	0	384844	2400070665	0	2400002942	0	304411002	222054	2862033	13085	17	4	2	2
1773205817	888	74418	81084	0	384844	2400070665	0	2400002942	0	304467283	222102	2862513	13087	17	4	2	2
1773205819	890	74418	81084	0	384844	2400070665	0	2400002942	0	309610674	225547	2879816	13245	17	4	2	2
1773205821	892	74418	81084	0	384844	2400070665	0	2400002942	0	309667380	225598	2880519	13249	17	4	2	2
1773205823	894	74418	81084	0	384844	2400070665	0	2400002942	0	309723918	225639	2881332	13257	17	4	2	2
1773205825	896	74418	81084	0	384844	2400070665	0	2400002942	0	309723918	225639	2881657	13258	17	4	2	2
1773205827	898	74418	81084	0	384844	2400070665	0	2400002942	0	309780062	225682	2882924	13269	17	4	2	2
1773205829	900	74418	81084	0	384844	2400070665	0	2400002942	0	312903612	227772	2891057	13348	17	4	2	2
1773205831	902	74418	81084	0	384844	2400070665	0	2400002942	0	312903772	227774	2891499	13351	17	4	2	2
1773205833	904	74418	81084	0	384844	2400070665	0	2400002942	0	312959976	227818	2892047	13356	17	4	2	2
1773205835	906	74418	81084	0	384844	2400070665	0	2400002942	0	313017090	227867	2892717	13359	17	4	2	2
1773205837	908	74418	81084	0	384844	2400070665	0	2400002942	0	313017208	227868	2892907	13360	17	4	2	2
1773205839	910	74418	81084	0	384844	2400070665	0	2400002942	0	315139141	229583	2896765	13390	17	4	2	2
1773205841	912	74418	81084	0	384844	2400070665	0	2400002942	0	315196001	229627	2897950	13402	17	4	2	2
1773205843	914	74418	81084	0	384844	2400070665	0	2400002942	0	315196355	229630	2898330	13404	17	4	2	2
1773205845	916	74418	81084	0	384844	2400070665	0	2400002942	0	315252278	229670	2899131	13412	17	4	2	2
1773205847	918	74418	81084	0	384844	2400070665	0	2400002942	0	315308828	229712	2900116	13422	17	4	2	2
1773205849	920	74418	81084	0	384844	2400070665	0	2400002942	0	315900189	230202	2908488	13449	17	4	2	2
1773205851	922	74418	81084	0	384844	2400070665	0	2400002942	0	318989890	232692	2913806	13498	17	4	2	2
1773205853	924	74418	81084	0	384844	2400070665	0	2400002942	0	319047319	232742	2914866	13504	17	4	2	2
1773205855	926	74418	81084	0	384844	2400070665	0	2400002942	0	319047319	232742	2915237	13505	17	4	2	2
1773205857	928	74418	81084	0	384844	2400070665	0	2400002942	0	319104104	232789	2915455	13507	17	4	2	2
1773205859	930	74418	81084	0	384844	2400070665	0	2400002942	0	319159965	232832	2916534	13518	17	4	2	2
1773205861	932	74418	81084	0	384844	2400070665	0	2400002942	0	323787732	235930	2933358	13640	17	4	2	2
1773205863	934	74418	81084	0	384844	2400070665	0	2400002942	0	323843845	235972	2934340	13649	17	4	2	2
1773205865	936	74418	81084	0	384844	2400070665	0	2400002942	0	323900341	236015	2935141	13657	17	4	2	2
1773205867	938	74418	81084	0	384844	2400070665	0	2400002942	0	323956358	236056	2936200	13668	17	4	2	2
1773205869	940	74418	81084	0	384844	2400070665	0	2400002942	0	323956358	236056	2936200	13668	17	4	2	2
1773205871	942	74418	81084	0	384844	2400070665	0	2400002942	0	328073756	238822	2957846	13878	17	4	2	2
1773205873	944	74418	81084	0	384844	2400070665	0	2400002942	0	328078798	238835	2962772	13893	17	4	2	2
1773205875	946	74418	81084	0	384844	2400070665	0	2400002942	0	328135825	238887	2963909	13902	17	4	2	2
1773205877	948	74418	81084	0	384844	2400070665	0	2400002942	0	328135943	238888	2964099	13903	17	4	2	2
1773205879	950	74418	81084	0	384844	2400070665	0	2400002942	0	328136238	238890	2964497	13906	17	4	2	2
1773205881	952	74418	81084	0	384844	2400070665	0	2400002942	0	328136424	238893	2964665	13908	17	4	2	2
1773205883	954	74418	81084	0	384844	2400070665	0	2400002942	0	328136424	238893	2964665	13908	17	4	2	2
1773205885	956	74418	81084	0	384844	2400070665	0	2400002942	0	328136883	238896	2965324	13912	17	4	2	2
1773205887	958	74418	81084	0	384844	2400070665	0	2400002942	0	328136883	238896	2965324	13912	17	4	2	2
1773205889	960	74418	81084	0	384844	2400070665	0	2400002942	0	328140425	238903	2965324	13912	17	4	2	2
1773205891	962	74418	81084	0	384844	2400070665	0	2400002942	0	328197018	238946	2966161	13918	17	4	2	2
1773205893	964	74418	81084	0	384844	2400070665	0	2400002942	0	328197351	238950	2966852	13923	17	4	2	2
1773205895	966	74418	81084	0	384844	2400070665	0	2400002942	0	330634987	240580	2978078	14040	17	4	2	2
1773205897	968	74418	81084	0	384844	2400070665	0	2400002942	0	330690977	240624	2979091	14050	17	4	2	2
1773205899	970	74418	81084	0	384844	2400070665	0	2400002942	0	330691390	240627	2979599	14054	17	4	2	2
1773205901	972	74418	81084	0	384844	2400070665	0	2400002942	0	330748551	240676	2980866	14065	17	4	2	2
1773205903	974	74418	81084	0	384844	2400070665	0	2400002942	0	330810123	240738	2986296	14082	17	4	2	2
1773205905	976	74418	81084	0	384844	2400070665	0	2400002942	0	334948654	243490	3001806	14238	17	4	2	2
1773205907	978	74418	81084	0	384844	2400070665	0	2400002942	0	338104734	245602	3020894	14404	17	4	2	2
1773205909	980	74418	81084	0	384844	2400070665	0	2400002942	0	338160701	245642	3021351	14408	17	4	2	2
1773205911	982	74418	81084	0	384844	2400070665	0	2400002942	0	338160819	245643	3021541	14409	17	4	2	2
1773205913	984	74418	81084	0	384844	2400070665	0	2400002942	0	338216821	245684	3022279	14415	17	4	2	2
1773205915	986	74418	81084	0	384844	2400070665	0	2400002942	0	338273316	245726	3022908	14421	17	4	2	2
1773205917	988	74418	81084	0	384844	2400070665	0	2400002942	0	345470697	251537	3065183	14728	17	4	2	2
1773205919	990	74418	81084	0	384844	2400070665	0	2400002942	0	345527322	251581	3066393	14739	17	4	2	2
1773205921	992	74418	81084	0	384844	2400070665	0	2400002942	0	345591345	251660	3075251	14774	17	4	2	2
1773205923	994	74418	81084	0	384844	2400070665	0	2400002942	0	345591345	251660	3075251	14774	17	4	2	2
1773205925	996	74418	81084	0	384844	2400070665	0	2400002942	0	345648279	251709	3076047	14779	17	4	2	2
1773205927	998	74418	81084	0	384844	2400070665	0	2400002942	0	352169753	256962	3084371	14851	17	4	2	2
1773205929	1000	74418	81084	0	384844	2400070665	0	2400002942	0	352169843	256963	3084481	14852	17	4	2	2
1773205931	1002	74418	81084	0	384844	2400070665	0	2400002942	0	352225930	257007	3085594	14861	17	4	2	2
1773205933	1004	74418	81084	0	384844	2400070665	0	2400002942	0	352281968	257048	3086228	14867	17	4	2	2
1773205935	1006	74418	81084	0	384844	2400070665	0	2400002942	0	352282086	257049	3086608	14869	17	4	2	2
1773205937	1008	74418	81084	0	384844	2400070665	0	2400002942	0	355060343	258901	3094476	14956	17	4	2	2
1773205939	1010	74418	81084	0	384844	2400070665	0	2400002942	0	355117854	258951	3095377	14962	17	4	2	2
1773205941	1012	74418	81084	0	384844	2400070665	0	2400002942	0	355118010	258953	3095491	14963	17	4	2	2
1773205943	1014	74418	81084	0	384844	2400070665	0	2400002942	0	355175171	259002	3096488	14969	17	4	2	2
1773205945	1016	74418	81084	0	384844	2400070665	0	2400002942	0	355175512	259004	3096957	14972	17	4	2	2
1773205947	1018	74418	81084	0	384844	2400070665	0	2400002942	0	355175602	259005	3097067	14973	17	4	2	2
1773205949	1020	74418	81084	0	384844	2400070665	0	2400002942	0	355187101	259040	3104018	14997	17	4	2	2
1773205951	1022	74418	81084	0	384844	2400070665	0	2400002942	0	355187101	259040	3104018	14997	17	4	2	2
1773205953	1024	74418	81084	0	384844	2400070665	0	2400002942	0	355187241	259042	3104208	14998	17	4	2	2
1773205955	1026	74418	81084	0	384844	2400070665	0	2400002942	0	355187316	259043	3104299	14999	17	4	2	2
1773205957	1028	74418	81084	0	384844	2400070665	0	2400002942	0	355243193	259084	3104584	15001	17	4	2	2
1773205959	1030	74418	81084	0	384844	2400070665	0	2400002942	0	358224229	261075	3117030	15139	17	4	2	2
1773205961	1032	74418	81084	0	384844	2400070665	0	2400002942	0	358224385	261077	3117144	15140	17	4	2	2
1773205963	1034	74418	81084	0	384844	2400070665	0	2400002942	0	358281694	261122	3118406	15150	17	4	2	2
1773205965	1036	74418	81084	0	384844	2400070665	0	2400002942	0	358337580	261164	3119667	15162	17	4	2	2
1773205967	1038	74418	81084	0	384844	2400070665	0	2400002942	0	358337803	261166	3120530	15168	17	4	2	2
1773205969	1040	74418	81084	0	384844	2400070665	0	2400002942	0	360672630	262737	3135451	15334	17	4	2	2
1773205971	1042	74418	81084	0	384844	2400070665	0	2400002942	0	360729123	262785	3136138	15338	17	4	2	2
1773205973	1044	74418	81084	0	384844	2400070665	0	2400002942	0	360729123	262785	3136138	15338	17	4	2	2
1773205975	1046	74418	81084	0	384844	2400070665	0	2400002942	0	360787215	262843	3137787	15352	17	4	2	2
1773205977	1048	74418	81084	0	384844	2400070665	0	2400002942	0	360843336	262886	3138522	15359	17	4	2	2
1773205979	1050	74418	81084	0	384844	2400070665	0	2400002942	0	362565999	264046	3146688	15449	17	4	2	2
1773205981	1052	74418	81084	0	384844	2400070665	0	2400002942	0	364246219	265171	3156534	15562	17	4	2	2
1773205983	1054	74418	81084	0	384844	2400070665	0	2400002942	0	364302142	265211	3156905	15565	17	4	2	2
1773205985	1056	74418	81084	0	384844	2400070665	0	2400002942	0	364302142	265211	3156905	15565	17	4	2	2
1773205987	1058	74418	81084	0	384844	2400070665	0	2400002942	0	364359270	265261	3157611	15569	17	4	2	2
1773205989	1060	74418	81084	0	384844	2400070665	0	2400002942	0	364399818	265296	3158798	15576	17	4	2	2
1773205991	1062	74418	81084	0	384844	2400070665	0	2400002942	0	368405805	268526	3179310	15760	17	4	2	2
1773205993	1064	74418	81084	0	384844	2400070665	0	2400002942	0	368461755	268574	3182477	15777	17	4	2	2
1773205995	1066	74418	81084	0	384844	2400070665	0	2400002942	0	368517631	268616	3183369	15786	17	4	2	2
1773205997	1068	74418	81084	0	384844	2400070665	0	2400002942	0	368517631	268616	3183369	15786	17	4	2	2
1773205999	1070	74418	81084	0	384844	2400070665	0	2400002942	0	368577543	268672	3188181	15805	17	4	2	2
1773206001	1072	74418	81084	0	384844	2400070665	0	2400002942	0	373887293	272953	3194277	15856	17	4	2	2
1773206003	1074	74418	81084	0	384844	2400070665	0	2400002942	0	373887411	272954	3194657	15858	17	4	2	2
1773206005	1076	74418	81084	0	384844	2400070665	0	2400002942	0	373943777	273003	3195525	15863	17	4	2	2
1773206007	1078	74418	81084	0	384844	2400070665	0	2400002942	0	374000634	273051	3196005	15865	17	4	2	2
1773206009	1080	74418	81084	0	384844	2400070665	0	2400002942	0	374000950	273054	3196714	15870	17	4	2	2
1773206011	1082	74418	81084	0	384844	2400070665	0	2400002942	0	379301567	276588	3207085	15983	17	4	2	2
1773206013	1084	74418	81084	0	384844	2400070665	0	2400002942	0	379357320	276631	3207370	15985	17	4	2	2
1773206015	1086	74418	81084	0	384844	2400070665	0	2400002942	0	379357481	276633	3207651	15987	17	4	2	2
1773206017	1088	74418	81084	0	384844	2400070665	0	2400002942	0	379413779	276677	3208664	15997	17	4	2	2
1773206019	1090	74418	81084	0	384844	2400070665	0	2400002942	0	379469245	276719	3210038	16010	17	4	2	2
1773206021	1092	74421	81084	0	384844	2400070665	0	2400002942	0	379982886	277143	3257312	16235	17	4	2	2
1773206023	1094	74419	81084	0	384844	2400070665	0	2400002942	0	380011713	277212	3285314	16291	17	4	2	2
1773206025	1096	74419	81084	0	384844	2400070665	0	2400002942	0	380012804	277218	3288764	16296	17	4	2	2
1773206027	1098	74419	81084	0	384844	2400070665	0	2400002942	0	380013340	277224	3289682	16300	17	4	2	2
1773206029	1100	74419	81084	0	384844	2400070665	0	2400002942	0	380014537	277231	3295645	16307	17	4	2	2
